Claim_ID,Customer_ID,Vehicle_ID,Claim_Date,Claim_Amount,Claim_Type
18937,478856,478856,2025-12-07,10000,1
18938,478866,478866,2025-06-14,10000,1
18939,478929,478929,2025-02-21,10000,1
18940,478949,478949,2025-03-21,10000,1
18941,479008,479008,2025-11-28,10000,1
18942,479014,479014,2025-10-21,10000,1
18943,479038,479038,2025-08-07,10000,1
18944,479044,479044,2025-11-21,10000,1
18945,479065,479065,2025-03-14,10000,1
18946,479133,479133,2025-07-14,10000,1
18947,479141,479141,2025-09-07,10000,1
18948,479149,479149,2025-12-14,10000,1
18949,479264,479264,2025-09-07,10000,1
18950,479287,479287,2025-03-21,10000,1
18951,479298,479298,2025-03-28,10000,1
18952,479312,479312,2025-12-07,10000,1
18953,479326,479326,2025-08-07,10000,1
18954,479382,479382,2025-08-28,10000,1
18955,479386,479386,2025-09-07,10000,1
18956,479398,479398,2025-05-28,10000,1
18957,479411,479411,2025-06-07,10000,1
18958,479461,479461,2025-08-14,10000,1
18959,479512,479512,2025-03-21,10000,1
18960,479565,479565,2025-08-07,10000,1
18961,479614,479614,2025-02-21,10000,1
18962,479618,479618,2025-05-07,10000,1
18963,479624,479624,2025-11-07,10000,1
18964,479625,479625,2025-08-21,10000,1
18965,479639,479639,2025-10-28,10000,1
18966,479659,479659,2025-11-14,10000,1
18967,479678,479678,2025-08-21,10000,1
18968,479733,479733,2025-03-14,10000,1
18969,479744,479744,2025-08-07,10000,1
18970,479784,479784,2025-12-28,10000,1
18971,479796,479796,2025-12-21,10000,1
18972,479814,479814,2025-03-28,10000,1
18973,479843,479843,2025-12-28,10000,1
18974,479887,479887,2025-04-28,10000,1
18975,479895,479895,2025-05-14,10000,1
18976,479898,479898,2025-05-21,10000,1
18977,479902,479902,2025-08-07,10000,1
18978,479956,479956,2025-01-07,10000,1
18979,480009,480009,2025-05-28,10000,1
18980,480067,480067,2025-02-14,10000,1
18981,480068,480068,2025-07-28,10000,1
18982,480121,480121,2025-09-28,10000,1
18983,480179,480179,2025-11-28,10000,1
18984,480204,480204,2025-12-21,10000,1
18985,480235,480235,2025-10-07,10000,1
18986,480292,480292,2025-07-28,10000,1
18987,480296,480296,2025-04-07,10000,1
18988,480420,480420,2025-03-21,10000,1
18989,480432,480432,2025-05-21,10000,1
18990,480433,480433,2025-05-28,10000,1
18991,480451,480451,2025-12-28,10000,1
18992,480469,480469,2025-08-21,10000,1
18993,480514,480514,2025-03-21,10000,1
18994,480518,480518,2025-12-21,10000,1
18995,480535,480535,2025-01-28,10000,1
18996,480552,480552,2025-01-21,10000,1
18997,480569,480569,2025-05-28,10000,1
18998,480578,480578,2025-09-28,10000,1
18999,480592,480592,2025-02-21,10000,1
19000,480605,480605,2025-08-28,10000,1
19001,480618,480618,2025-10-07,10000,1
19002,480640,480640,2025-03-28,10000,1
19003,480671,480671,2025-02-28,10000,1
19004,480673,480673,2025-04-28,10000,1
19005,480707,480707,2025-02-07,10000,1
19006,480717,480717,2025-04-07,10000,1
19007,480725,480725,2025-08-14,10000,1
19008,480780,480780,2025-06-14,10000,1
19009,480858,480858,2025-08-07,10000,1
19010,480866,480866,2025-01-21,10000,1
19011,480906,480906,2025-06-07,10000,1
19012,480934,480934,2025-04-21,10000,1
19013,480970,480970,2025-04-28,10000,1
19014,480982,480982,2025-02-14,10000,1
19015,480990,480990,2025-02-14,10000,1
19016,481030,481030,2025-11-07,10000,1
19017,481064,481064,2025-01-28,10000,1
19018,481070,481070,2025-05-14,10000,1
19019,481083,481083,2025-05-21,10000,1
19020,481087,481087,2025-01-21,10000,1
19021,481094,481094,2025-08-28,10000,1
19022,481117,481117,2025-01-21,10000,1
19023,481118,481118,2025-01-28,10000,1
19024,481128,481128,2025-07-28,10000,1
19025,481173,481173,2025-12-21,10000,1
19026,481228,481228,2025-05-21,10000,1
19027,481247,481247,2025-07-07,10000,1
19028,481252,481252,2025-01-14,10000,1
19029,481256,481256,2025-03-07,10000,1
19030,481314,481314,2025-10-07,10000,1
19031,481322,481322,2025-11-28,10000,1
19032,481340,481340,2025-01-14,10000,1
19033,481357,481357,2025-10-07,10000,1
19034,481370,481370,2025-08-21,10000,1
19035,481379,481379,2025-03-21,10000,1
19036,481388,481388,2025-06-07,10000,1
19037,481395,481395,2025-07-21,10000,1
19038,481431,481431,2025-09-21,10000,1
19039,481437,481437,2025-08-28,10000,1
19040,481595,481595,2025-03-21,10000,1
19041,481618,481618,2025-10-07,10000,1
19042,481647,481647,2025-10-14,10000,1
19043,481658,481658,2025-12-07,10000,1
19044,481663,481663,2025-12-28,10000,1
19045,481678,481678,2025-04-07,10000,1
19046,481734,481734,2025-02-07,10000,1
19047,481743,481743,2025-10-07,10000,1
19048,481781,481781,2025-09-14,10000,1
19049,481805,481805,2025-02-21,10000,1
19050,481814,481814,2025-11-28,10000,1
19051,481818,481818,2025-06-28,10000,1
19052,481893,481893,2025-05-21,10000,1
19053,481908,481908,2025-02-28,10000,1
19054,481918,481918,2025-12-21,10000,1
19055,481922,481922,2025-02-21,10000,1
19056,481951,481951,2025-10-28,10000,1
19057,482002,482002,2025-03-14,10000,1
19058,482010,482010,2025-04-07,10000,1
19059,482020,482020,2025-01-07,10000,1
19060,482023,482023,2025-10-07,10000,1
19061,482036,482036,2025-09-21,10000,1
19062,482038,482038,2025-11-28,10000,1
19063,482051,482051,2025-12-28,10000,1
19064,482080,482080,2025-09-07,10000,1
19065,482097,482097,2025-01-21,10000,1
19066,482152,482152,2025-10-28,10000,1
19067,482156,482156,2025-04-21,10000,1
19068,482165,482165,2025-03-21,10000,1
19069,482176,482176,2025-06-14,10000,1
19070,482209,482209,2025-03-07,10000,1
19071,482231,482231,2025-08-28,10000,1
19072,482233,482233,2025-06-21,10000,1
19073,482247,482247,2025-10-14,10000,1
19074,482259,482259,2025-05-07,10000,1
19075,482278,482278,2025-11-28,10000,1
19076,482372,482372,2025-11-28,10000,1
19077,482454,482454,2025-04-28,10000,1
19078,482478,482478,2025-07-14,10000,1
19079,482548,482548,2025-05-07,10000,1
19080,482550,482550,2025-07-21,10000,1
19081,482553,482553,2025-08-14,10000,1
19082,482559,482559,2025-06-28,10000,1
19083,482568,482568,2025-09-28,10000,1
19084,482617,482617,2025-04-21,10000,1
19085,482619,482619,2025-03-14,10000,1
19086,482623,482623,2025-11-07,10000,1
19087,482624,482624,2025-01-21,10000,1
19088,482662,482662,2025-09-21,10000,1
19089,482699,482699,2025-10-28,10000,1
19090,482704,482704,2025-07-14,10000,1
19091,482768,482768,2025-06-14,10000,1
19092,482835,482835,2025-05-07,10000,1
19093,482851,482851,2025-03-21,10000,1
19094,482875,482875,2025-09-28,10000,1
19095,482886,482886,2025-08-28,10000,1
19096,482887,482887,2025-02-14,10000,1
19097,482916,482916,2025-06-28,10000,1
19098,482922,482922,2025-02-28,10000,1
19099,482924,482924,2025-10-28,10000,1
19100,482992,482992,2025-03-21,10000,1
19101,482995,482995,2025-10-21,10000,1
19102,483000,483000,2025-10-07,10000,1
19103,483007,483007,2025-08-07,10000,1
19104,483030,483030,2025-09-21,10000,1
19105,483052,483052,2025-01-21,10000,1
19106,483054,483054,2025-01-07,10000,1
19107,483056,483056,2025-03-07,10000,1
19108,483059,483059,2025-01-21,10000,1
19109,483060,483060,2025-11-28,10000,1
19110,483110,483110,2025-04-14,10000,1
19111,483134,483134,2025-11-21,10000,1
19112,483149,483149,2025-03-21,10000,1
19113,483247,483247,2025-01-21,10000,1
19114,483263,483263,2025-10-21,10000,1
19115,483278,483278,2025-06-21,10000,1
19116,483285,483285,2025-08-07,10000,1
19117,483297,483297,2025-07-07,10000,1
19118,483330,483330,2025-06-14,10000,1
19119,483359,483359,2025-11-21,10000,1
19120,483374,483374,2025-08-07,10000,1
19121,483399,483399,2025-04-28,10000,1
19122,483408,483408,2025-08-21,10000,1
19123,483412,483412,2025-04-21,10000,1
19124,483424,483424,2025-06-21,10000,1
19125,483429,483429,2025-01-28,10000,1
19126,483486,483486,2025-03-21,10000,1
19127,483595,483595,2025-11-28,10000,1
19128,483616,483616,2025-10-07,10000,1
19129,483626,483626,2025-07-21,10000,1
19130,483644,483644,2025-05-07,10000,1
19131,483645,483645,2025-03-07,10000,1
19132,483651,483651,2025-05-28,10000,1
19133,483678,483678,2025-05-07,10000,1
19134,483716,483716,2025-06-07,10000,1
19135,483771,483771,2025-06-14,10000,1
19136,483774,483774,2025-09-07,10000,1
19137,483799,483799,2025-02-07,10000,1
19138,483808,483808,2025-02-28,10000,1
19139,483812,483812,2025-07-28,10000,1
19140,483878,483878,2025-05-21,10000,1
19141,483902,483902,2025-09-28,10000,1
19142,483919,483919,2025-03-14,10000,1
19143,483926,483926,2025-08-28,10000,1
19144,483961,483961,2025-12-14,10000,1
19145,483993,483993,2025-01-21,10000,1
19146,483994,483994,2025-11-14,10000,1
19147,484020,484020,2025-03-21,10000,1
19148,484030,484030,2025-01-07,10000,1
19149,484045,484045,2025-12-07,10000,1
19150,484060,484060,2025-11-28,10000,1
19151,484080,484080,2025-06-21,10000,1
19152,484162,484162,2025-02-28,10000,1
19153,484171,484171,2025-08-28,10000,1
19154,484193,484193,2025-07-28,10000,1
19155,484205,484205,2025-05-21,10000,1
19156,484215,484215,2025-10-21,10000,1
19157,484249,484249,2025-03-28,10000,1
19158,484262,484262,2025-08-07,10000,1
19159,484314,484314,2025-12-14,10000,1
19160,484330,484330,2025-12-28,10000,1
19161,484346,484346,2025-07-21,10000,1
19162,484370,484370,2025-10-21,10000,1
19163,484380,484380,2025-03-14,10000,1
19164,484408,484408,2025-11-28,10000,1
19165,484451,484451,2025-01-07,10000,1
19166,484509,484509,2025-03-07,10000,1
19167,484547,484547,2025-07-28,10000,1
19168,484550,484550,2025-06-14,10000,1
19169,484608,484608,2025-07-28,10000,1
19170,484646,484646,2025-12-14,10000,1
19171,484759,484759,2025-10-14,10000,1
19172,484784,484784,2025-08-21,10000,1
19173,484877,484877,2025-10-07,10000,1
19174,484929,484929,2025-03-07,10000,1
19175,484961,484961,2025-12-14,10000,1
19176,484968,484968,2025-02-28,10000,1
19177,484981,484981,2025-04-21,10000,1
19178,484982,484982,2025-08-28,10000,1
19179,485014,485014,2025-03-07,10000,1
19180,485082,485082,2025-04-14,10000,1
19181,485098,485098,2025-03-21,10000,1
19182,485128,485128,2025-05-21,10000,1
19183,485171,485171,2025-07-07,10000,1
19184,485246,485246,2025-06-21,10000,1
19185,485281,485281,2025-09-21,10000,1
19186,485284,485284,2025-08-21,10000,1
19187,485303,485303,2025-10-14,10000,1
19188,485319,485319,2025-12-28,10000,1
19189,485320,485320,2025-07-07,10000,1
19190,485375,485375,2025-04-14,10000,1
19191,485377,485377,2025-09-07,10000,1
19192,485501,485501,2025-04-07,10000,1
19193,485536,485536,2025-12-07,10000,1
19194,485567,485567,2025-03-14,10000,1
19195,485603,485603,2025-01-14,10000,1
19196,485721,485721,2025-05-21,10000,1
19197,485797,485797,2025-09-07,10000,1
19198,485803,485803,2025-09-07,10000,1
19199,485845,485845,2025-06-28,10000,1
19200,485856,485856,2025-10-14,10000,1
19201,485861,485861,2025-12-07,10000,1
19202,485877,485877,2025-02-07,10000,1
19203,485890,485890,2025-10-21,10000,1
19204,485892,485892,2025-08-21,10000,1
19205,485912,485912,2025-11-21,10000,1
19206,485919,485919,2025-05-14,10000,1
19207,485924,485924,2025-11-14,10000,1
19208,485961,485961,2025-10-21,10000,1
19209,485973,485973,2025-05-28,10000,1
19210,485974,485974,2025-12-07,10000,1
19211,485976,485976,2025-03-28,10000,1
19212,486012,486012,2025-05-07,10000,1
19213,486048,486048,2025-10-21,10000,1
19214,486063,486063,2025-06-28,10000,1
19215,486073,486073,2025-04-21,10000,1
19216,486098,486098,2025-10-14,10000,1
19217,486113,486113,2025-10-07,10000,1
19218,486118,486118,2025-06-21,10000,1
19219,486190,486190,2025-11-14,10000,1
19220,486253,486253,2025-05-07,10000,1
19221,486254,486254,2025-04-14,10000,1
19222,486327,486327,2025-04-28,10000,1
19223,486335,486335,2025-07-07,10000,1
19224,486339,486339,2025-02-21,10000,1
19225,486344,486344,2025-07-07,10000,1
19226,486349,486349,2025-10-14,10000,1
19227,486374,486374,2025-07-21,10000,1
19228,486378,486378,2025-12-28,10000,1
19229,486539,486539,2025-04-07,10000,1
19230,486605,486605,2025-06-28,10000,1
19231,486644,486644,2025-04-07,10000,1
19232,486667,486667,2025-12-28,10000,1
19233,486688,486688,2025-10-14,10000,1
19234,486710,486710,2025-05-28,10000,1
19235,486737,486737,2025-07-28,10000,1
19236,486779,486779,2025-09-14,10000,1
19237,486794,486794,2025-08-07,10000,1
19238,486829,486829,2025-09-07,10000,1
19239,486837,486837,2025-08-21,10000,1
19240,486861,486861,2025-04-14,10000,1
19241,486874,486874,2025-06-07,10000,1
19242,486895,486895,2025-04-07,10000,1
19243,486909,486909,2025-01-28,10000,1
19244,486933,486933,2025-02-07,10000,1
19245,486973,486973,2025-12-21,10000,1
19246,486985,486985,2025-04-28,10000,1
19247,486986,486986,2025-08-28,10000,1
19248,487013,487013,2025-02-28,10000,1
19249,487029,487029,2025-09-07,10000,1
19250,487033,487033,2025-10-07,10000,1
19251,487034,487034,2025-04-28,10000,1
19252,487039,487039,2025-07-14,10000,1
19253,487080,487080,2025-04-07,10000,1
19254,487131,487131,2025-05-21,10000,1
19255,487195,487195,2025-08-21,10000,1
19256,487215,487215,2025-02-07,10000,1
19257,487223,487223,2025-03-14,10000,1
19258,487256,487256,2025-12-07,10000,1
19259,487263,487263,2025-10-14,10000,1
19260,487299,487299,2025-03-21,10000,1
19261,487350,487350,2025-12-07,10000,1
19262,487352,487352,2025-08-07,10000,1
19263,487359,487359,2025-05-21,10000,1
19264,487365,487365,2025-03-07,10000,1
19265,487397,487397,2025-12-28,10000,1
19266,487417,487417,2025-04-07,10000,1
19267,487423,487423,2025-07-07,10000,1
19268,487425,487425,2025-08-14,10000,1
19269,487452,487452,2025-06-07,10000,1
19270,487463,487463,2025-09-07,10000,1
19271,487468,487468,2025-10-14,10000,1
19272,487469,487469,2025-08-28,10000,1
19273,487503,487503,2025-09-21,10000,1
19274,487510,487510,2025-02-07,10000,1
19275,487545,487545,2025-11-07,10000,1
19276,487547,487547,2025-07-21,10000,1
19277,487584,487584,2025-02-07,10000,1
19278,487586,487586,2025-05-28,10000,1
19279,487616,487616,2025-11-21,10000,1
19280,487623,487623,2025-08-14,10000,1
19281,487629,487629,2025-02-28,10000,1
19282,487654,487654,2025-10-21,10000,1
19283,487680,487680,2025-11-21,10000,1
19284,487707,487707,2025-11-07,10000,1
19285,487708,487708,2025-07-14,10000,1
19286,487709,487709,2025-09-28,10000,1
19287,487852,487852,2025-09-07,10000,1
19288,487853,487853,2025-09-28,10000,1
19289,487855,487855,2025-09-07,10000,1
19290,487879,487879,2025-09-07,10000,1
19291,487881,487881,2025-10-14,10000,1
19292,487883,487883,2025-03-14,10000,1
19293,487912,487912,2025-08-21,10000,1
19294,487975,487975,2025-12-07,10000,1
19295,488009,488009,2025-07-14,10000,1
19296,488024,488024,2025-05-28,10000,1
19297,488032,488032,2025-01-28,10000,1
19298,488037,488037,2025-05-28,10000,1
19299,488073,488073,2025-09-14,10000,1
19300,488127,488127,2025-02-28,10000,1
19301,488150,488150,2025-12-14,10000,1
19302,488320,488320,2025-01-07,10000,1
19303,488328,488328,2025-09-28,10000,1
19304,488359,488359,2025-02-07,10000,1
19305,488383,488383,2025-07-28,10000,1
19306,488386,488386,2025-12-28,10000,1
19307,488400,488400,2025-05-07,10000,1
19308,488414,488414,2025-12-28,10000,1
19309,488420,488420,2025-04-28,10000,1
19310,488434,488434,2025-08-21,10000,1
19311,488453,488453,2025-08-14,10000,1
19312,488457,488457,2025-10-14,10000,1
19313,488462,488462,2025-12-21,10000,1
19314,488519,488519,2025-04-21,10000,1
19315,488533,488533,2025-07-21,10000,1
19316,488543,488543,2025-07-07,10000,1
19317,488579,488579,2025-09-07,10000,1
19318,488613,488613,2025-12-28,10000,1
19319,488623,488623,2025-03-07,10000,1
19320,488684,488684,2025-11-21,10000,1
19321,488689,488689,2025-03-28,10000,1
19322,488695,488695,2025-12-07,10000,1
19323,488700,488700,2025-05-28,10000,1
19324,488708,488708,2025-02-21,10000,1
19325,488714,488714,2025-09-07,10000,1
19326,488761,488761,2025-04-21,10000,1
19327,488786,488786,2025-01-28,10000,1
19328,488830,488830,2025-04-14,10000,1
19329,488876,488876,2025-05-21,10000,1
19330,488885,488885,2025-07-14,10000,1
19331,488889,488889,2025-09-21,10000,1
19332,488908,488908,2025-07-07,10000,1
19333,488926,488926,2025-02-28,10000,1
19334,488941,488941,2025-12-28,10000,1
19335,488972,488972,2025-12-28,10000,1
19336,488989,488989,2025-12-21,10000,1
19337,488992,488992,2025-11-14,10000,1
19338,489039,489039,2025-07-07,10000,1
19339,489044,489044,2025-01-14,10000,1
19340,489048,489048,2025-06-14,10000,1
19341,489082,489082,2025-03-21,10000,1
19342,489098,489098,2025-01-21,10000,1
19343,489110,489110,2025-08-07,10000,1
19344,489155,489155,2025-09-07,10000,1
19345,489163,489163,2025-05-14,10000,1
19346,489198,489198,2025-02-28,10000,1
19347,489206,489206,2025-05-21,10000,1
19348,489258,489258,2025-12-14,10000,1
19349,489263,489263,2025-11-28,10000,1
19350,489302,489302,2025-10-21,10000,1
19351,489303,489303,2025-03-14,10000,1
19352,489318,489318,2025-04-21,10000,1
19353,489351,489351,2025-01-14,10000,1
19354,489361,489361,2025-06-28,10000,1
19355,489368,489368,2025-01-28,10000,1
19356,489380,489380,2025-12-14,10000,1
19357,489433,489433,2025-06-14,10000,1
19358,489458,489458,2025-11-07,10000,1
19359,489505,489505,2025-11-14,10000,1
19360,489573,489573,2025-08-28,10000,1
19361,489582,489582,2025-12-14,10000,1
19362,489596,489596,2025-08-28,10000,1
19363,489601,489601,2025-06-14,10000,1
19364,489674,489674,2025-12-07,10000,1
19365,489701,489701,2025-06-21,10000,1
19366,489733,489733,2025-12-14,10000,1
19367,489747,489747,2025-06-14,10000,1
19368,489755,489755,2025-07-28,10000,1
19369,489777,489777,2025-07-07,10000,1
19370,489787,489787,2025-03-21,10000,1
19371,489792,489792,2025-08-07,10000,1
19372,489825,489825,2025-02-14,10000,1
19373,489830,489830,2025-09-21,10000,1
19374,489833,489833,2025-12-21,10000,1
19375,489867,489867,2025-08-28,10000,1
19376,489891,489891,2025-10-14,10000,1
19377,489895,489895,2025-06-07,10000,1
19378,489908,489908,2025-10-21,10000,1
19379,489955,489955,2025-06-28,10000,1
19380,489970,489970,2025-03-07,10000,1
19381,490008,490008,2025-12-14,10000,1
19382,490084,490084,2025-06-07,10000,1
19383,490091,490091,2025-07-28,10000,1
19384,490100,490100,2025-07-21,10000,1
19385,490121,490121,2025-10-07,10000,1
19386,490131,490131,2025-10-21,10000,1
19387,490153,490153,2025-11-14,10000,1
19388,490169,490169,2025-02-07,10000,1
19389,490197,490197,2025-04-07,10000,1
19390,490224,490224,2025-10-07,10000,1
19391,490268,490268,2025-06-07,10000,1
19392,490299,490299,2025-07-21,10000,1
19393,490300,490300,2025-07-28,10000,1
19394,490305,490305,2025-01-21,10000,1
19395,490322,490322,2025-08-28,10000,1
19396,490325,490325,2025-02-14,10000,1
19397,490340,490340,2025-04-07,10000,1
